@relation arff_backlog-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates

@attribute procmem_read numeric
@attribute winhooks_used numeric
@attribute services_opened numeric
@attribute regkeys_read numeric
@attribute network_connections numeric
@attribute memory_modified numeric
@attribute regkeys_created numeric
@attribute processes_exited numeric
@attribute files_deleted numeric
@attribute regkeys_deleted numeric
@attribute threads numeric
@attribute directories_created numeric
@attribute mutexes_created numeric
@attribute regkeys_opened numeric
@attribute files_created numeric
@attribute services_modified numeric
@attribute files_opened numeric
@attribute files_copied numeric
@attribute processes_created numeric
@attribute directories_searched numeric
@attribute files_written numeric
@attribute mutexes_opened numeric
@attribute regkeys_closed numeric
@attribute libraries_loaded numeric
@attribute files_moved numeric
@attribute debugger_check numeric
@attribute regkeys_written numeric
@attribute services_created numeric
@attribute services_started numeric
@attribute system_modified numeric
@attribute files_executed numeric
@attribute files_read numeric
@attribute processes_modified numeric
@attribute directories_deleted numeric
@attribute files_modified numeric
@attribute procmem_written numeric
@attribute dlls_loaded numeric
@attribute class {emf_good,emf_bad,jpg_good,jpg_bad,gif_good,gif_bad,doc_good,doc_bad,docx_good,docx_bad,WMF_good,WMF_bad,bmp_good,bmp_bad,pptx_good,pptx_bad,png_good,png_bad,xls_good,xls_bad,xlsx_good,xlsx_bad,pdf_good,pdf_bad,exe_good,exe_bad,zip_good,zip_bad,rtf_good,rtf_bad,ppt_good,ppt_bad,xml_good,xml_bad,xhtml_good,xhtml_bad,tif_good,tif_bad,elf_good,elf_bad,sh_good,sh_bad,other_good,other_bad}

@data
0,24,1,6871,21,240,74,0,1,27,17,7,36,3513,171,1,34,0,0,145,3,9,1535,167,1,37,34,0,0,0,0,264,316,0,8,0,184,xlsx_bad
0,0,0,3280,0,129,1,1,0,0,4,1,0,63,82,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,bmp_bad
0,7,0,4265,11,187,17,0,0,13,15,6,29,2673,92,0,15,0,0,44,5,9,1166,135,1,2,14,0,0,0,0,208,4982,0,12,0,163,docx_bad
0,16,2,4611,29,215,72,0,1,30,22,7,51,3519,109,2,19,0,0,30,2,7,1589,189,1,23,39,0,2,0,0,101,405,0,7,0,185,xlsx_bad
0,17,1,10228,31,402,130,0,1,22,20,6,34,6536,215,1,31,0,0,381,5,31,2907,415,1,37,50,0,1,0,0,257,1529,0,21,0,192,doc_bad
0,23,1,9206,21,380,105,0,1,16,21,9,36,5815,193,1,36,0,0,301,6,31,2459,266,1,39,37,0,1,0,0,249,2323,0,18,0,195,doc_bad
29,0,3,810,32,94,102,0,0,4,19,30,2,255,254,3,10,0,1,3157,0,9,202,133,0,1,21,0,0,0,0,8,5,0,8,67,61,pdf_bad
29,0,3,816,32,99,83,0,0,6,17,30,2,248,236,3,10,0,1,2953,0,9,191,134,0,1,24,0,0,0,0,8,6,0,11,66,60,pdf_bad
0,17,1,9610,29,392,118,0,1,16,19,6,34,6365,199,1,32,0,0,365,5,31,2795,411,1,25,38,0,1,0,0,248,595,0,21,0,192,doc_bad
0,17,1,9448,29,392,111,0,1,16,17,6,34,5923,204,1,33,0,0,236,5,31,2650,254,1,44,34,0,1,0,0,254,1133,0,21,0,190,doc_bad
0,0,0,3280,0,129,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,jpg_bad
0,7,2,8998,30,495,67,0,0,15,19,5,34,5478,167,2,29,0,1,144,241,12,1532,209,1,34,23,0,1,0,0,131,220,0,18,0,197,ppt_bad
0,7,0,4264,11,180,17,0,0,13,15,6,29,2667,90,0,15,0,0,44,5,9,1164,127,1,2,14,0,0,0,0,206,4425,0,12,0,162,docx_bad
0,0,0,4710,0,314,0,0,1,8,3,2,2,142,88,0,37,0,1,214,3,0,38,16,0,1,0,0,0,0,1,250,2,0,93,0,40,exe_bad
0,0,4,718,103,664,37,1,72,17,15,3,311,168,131,4,66,2,0,447,5660,6,129,29,0,2,39,0,1,0,0,9629,53,2,1752,0,180,exe_bad
29,0,3,810,29,99,78,0,0,4,20,30,2,248,235,3,10,0,1,2938,0,9,186,134,0,1,21,0,0,0,0,8,5,0,11,66,60,pdf_bad
29,0,0,292,0,68,86,0,0,1,11,21,2,73,181,0,6,0,1,1982,0,2,72,124,0,1,3,0,0,0,0,3,4,0,0,66,28,pdf_bad
29,0,0,232,0,66,71,0,0,1,11,21,2,65,130,0,5,0,1,1456,0,2,68,120,0,1,0,0,0,0,0,2,3,0,0,67,22,pdf_bad
29,0,0,308,0,68,86,0,0,1,10,21,2,87,232,0,6,0,1,2939,0,2,72,127,0,1,3,0,0,0,0,3,4,0,0,67,28,pdf_bad
0,7,0,4260,11,180,17,0,0,13,14,6,29,2672,92,0,14,0,0,44,5,9,1166,126,1,2,14,0,0,0,0,214,4713,0,12,0,163,docx_bad
0,0,0,3343,0,98,4,1,0,0,5,1,0,46,63,0,27,0,2,118,0,0,2,38,0,1,0,0,0,0,0,88,3,0,4,0,27,gif_bad
0,0,0,3340,0,94,4,0,0,0,4,1,0,46,62,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,87,3,0,4,0,27,gif_bad
0,0,0,15,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,7,jpg_bad
0,17,1,9259,29,374,102,0,1,16,20,9,35,5845,211,1,33,0,0,365,7,31,2452,266,1,34,37,0,1,0,0,253,1632,0,20,0,196,doc_bad
0,0,0,3280,0,128,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,jpg_bad
29,0,0,308,0,68,87,0,0,2,12,21,2,88,241,0,6,0,1,3043,0,2,74,127,0,1,3,0,0,0,0,3,4,0,3,66,28,pdf_bad
29,0,0,224,0,63,59,0,0,1,10,21,2,58,118,0,5,0,1,1279,0,2,52,118,0,1,0,0,0,0,0,1,1,0,0,66,17,pdf_bad
29,0,3,810,28,94,78,0,0,4,19,30,2,248,242,3,10,0,1,2997,0,9,186,134,0,1,21,0,0,0,0,8,5,0,11,66,59,pdf_bad
0,0,0,67,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,8,gif_bad
0,0,0,3415,0,100,0,1,0,0,7,1,0,52,69,0,31,0,2,118,0,2,6,37,0,1,0,0,0,0,0,93,72,0,4,0,45,gif_bad
0,7,0,4273,11,175,17,0,0,13,15,6,29,2673,93,0,15,0,0,44,5,9,1166,130,1,2,14,0,0,0,0,211,2692,0,12,0,163,docx_bad
0,17,1,9414,31,445,105,0,1,16,22,6,39,6063,215,1,33,0,1,364,7,31,2504,345,1,63,36,0,1,0,0,272,496,0,16,0,201,doc_bad
0,15,1,8914,29,424,102,0,1,16,21,9,37,4960,239,1,33,0,0,366,9,31,2442,256,1,29,36,0,1,0,0,408,1565,0,33,0,197,docx_bad
0,0,0,3280,0,130,1,1,0,0,5,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,jpg_bad
0,0,0,3280,0,130,1,1,0,0,4,1,0,63,82,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,jpg_bad
0,0,0,3280,0,133,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,jpg_bad
0,7,2,5198,21,191,37,0,0,15,18,5,28,3454,88,2,15,0,0,29,2,12,1183,177,1,12,17,0,2,0,0,905,227,0,6,0,172,pptx_bad
0,17,1,8591,31,458,97,0,1,16,20,6,32,5185,209,1,30,0,0,179,6,11,2103,202,1,55,24,0,1,0,0,249,255,0,21,0,185,doc_bad
0,0,0,3286,0,127,1,1,0,0,4,1,0,63,81,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,bmp_bad
0,0,0,3277,0,128,1,1,0,0,4,1,0,63,80,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,jpg_bad
0,0,0,3280,0,127,1,1,0,0,4,1,0,63,82,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,jpg_bad
29,0,3,812,33,94,107,0,0,6,20,30,2,251,263,3,10,0,1,3256,0,9,207,133,0,1,24,0,0,0,0,8,5,0,11,66,60,pdf_bad
0,2,4,2530,90,171,67,0,1,18,33,39,22,652,77,4,28,1,1,50,58,12,425,42,0,1,54,0,0,0,0,160,6333,0,111,0,125,xhtml_bad
0,0,0,3343,0,94,4,1,0,0,5,1,0,46,63,0,27,0,2,118,0,0,2,38,0,1,0,0,0,0,0,88,3,0,4,0,27,gif_bad
0,7,0,4272,11,177,17,0,0,13,16,6,29,2672,92,0,14,0,0,44,5,9,1166,136,1,2,14,0,0,0,0,208,4211,0,12,0,162,docx_bad
0,28,1,6886,21,256,76,0,1,27,24,7,38,3526,143,1,37,0,0,146,2,9,1558,201,1,46,36,0,1,0,0,204,435,0,8,0,189,xlsx_bad
0,0,3,3818,42,275,25,0,2,12,30,23,4,388,307,3,39,0,0,211,303,11,171,220,0,1,27,0,0,0,0,39181,79,0,37995,0,173,exe_bad
0,17,1,9780,29,472,124,0,1,21,20,6,34,6482,219,1,33,0,0,381,5,31,2882,415,1,29,49,0,1,0,0,261,589,0,21,0,191,doc_bad
0,17,1,8268,21,298,91,0,1,16,16,6,32,4918,180,1,32,0,0,160,5,13,1977,180,1,8,26,0,1,0,0,239,331,0,19,0,186,doc_bad
0,2,4,2065,16,139,53,0,1,16,23,38,14,532,66,4,23,0,1,47,63,11,331,39,0,1,43,0,0,0,0,150,1267,0,113,0,115,xhtml_bad
29,0,3,614,30,90,100,0,0,4,18,30,2,243,245,3,10,0,1,3057,0,9,198,132,0,1,18,0,0,0,0,7,4,0,6,67,53,pdf_bad
0,7,0,4272,11,187,17,0,0,13,16,6,29,2672,90,0,14,0,0,44,5,9,1166,135,1,2,14,0,0,0,0,206,2801,0,12,0,165,docx_bad
0,17,1,7974,29,375,97,0,1,16,20,6,34,5155,192,1,30,0,0,369,6,11,2451,332,1,42,32,0,1,0,0,231,274,0,16,0,182,doc_bad
0,2,4,1914,6,121,49,0,0,14,23,38,11,451,44,4,22,0,1,25,61,11,284,33,0,1,36,0,0,0,0,147,935,0,112,0,89,xhtml_bad
29,0,3,816,30,94,107,0,0,6,16,30,2,255,259,3,10,0,1,3229,0,9,207,132,0,1,24,0,0,0,0,8,5,0,11,66,60,pdf_bad
29,0,3,816,31,94,107,0,0,6,20,30,2,255,256,3,10,0,1,3178,0,9,207,136,0,1,24,0,0,0,0,8,5,0,8,66,60,pdf_bad
0,31,1,9216,31,392,101,0,1,16,20,6,34,5748,189,1,33,0,0,300,5,11,2419,263,1,24,36,0,1,0,0,231,267,0,15,0,191,doc_bad
0,2,0,6,0,1,0,1,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,4,0,0,0,2,exe_bad
29,0,0,232,0,66,71,0,0,1,10,21,2,65,128,0,5,0,1,1429,0,2,68,119,0,1,0,0,0,0,0,2,3,0,0,66,22,pdf_bad
0,0,4,715,99,637,36,1,70,17,11,3,305,168,129,4,64,2,0,445,5561,6,128,24,0,2,39,0,1,0,0,9333,51,2,1717,0,179,exe_bad
0,23,1,7828,21,457,98,0,1,16,20,6,35,4955,208,1,36,0,0,300,7,33,2395,338,1,56,32,0,1,0,0,282,1372,0,16,0,186,doc_bad
29,0,0,292,0,68,86,0,0,1,11,21,2,73,179,0,6,0,1,1963,0,2,72,124,0,1,3,0,0,0,0,3,4,0,0,67,28,pdf_bad
0,11,1,12163,21,301,209,0,1,16,16,8,34,5213,184,1,31,0,1,163,4197,11,2135,174,1,6,25,0,0,0,0,1050,186,0,761,0,195,rtf_bad
0,7,0,4827,11,196,335,0,0,14,10,6,32,3136,115,0,17,0,0,51,6,7,1587,137,1,3,305,0,0,0,0,172,165,0,11,0,157,doc_bad
0,2,4,2937,86,191,69,0,1,16,34,39,34,764,76,4,29,1,1,54,72,12,534,51,0,1,52,0,0,0,0,175,8201,0,127,0,134,xhtml_bad
0,7,0,4263,11,188,17,0,0,13,13,6,29,2673,92,0,14,0,0,44,5,9,1164,125,1,2,14,0,0,0,0,214,3258,0,12,0,163,docx_bad
29,0,0,232,0,66,83,0,0,1,11,21,2,65,149,0,5,0,1,1675,0,2,68,120,0,1,0,0,0,0,0,2,3,0,0,67,22,pdf_bad
0,15,1,9102,19,413,103,0,1,16,20,6,34,5736,168,1,36,0,0,302,7,31,2421,240,1,25,35,0,1,0,0,277,1984,0,70,0,186,rtf_bad
0,19,1,5981,21,372,72,0,1,17,20,7,31,4450,141,1,16,1,0,268,4,31,2273,252,1,20,32,0,1,0,0,180,1871,0,14,0,184,doc_bad
29,0,0,292,0,68,87,0,0,2,12,21,2,77,187,0,6,0,1,2135,0,2,74,124,0,1,3,0,0,0,0,3,4,0,0,68,28,pdf_bad
0,17,1,8516,31,347,386,0,1,16,19,6,32,4825,197,1,30,0,0,172,5,11,2157,195,1,21,311,0,1,0,0,243,240,0,20,0,184,doc_bad
0,0,0,3415,0,109,0,1,0,0,7,1,0,52,67,0,29,0,2,118,0,2,6,36,0,1,0,0,0,0,0,91,74,0,4,0,45,gif_bad
0,0,0,3343,0,95,4,0,0,0,4,1,0,46,64,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,89,3,0,4,0,27,gif_bad
0,16,1,4654,27,213,78,0,1,30,19,7,53,3623,108,1,20,0,0,30,2,7,1651,186,1,26,41,0,1,0,0,100,496,0,7,0,186,xlsx_bad
29,0,0,292,0,67,87,0,0,2,13,21,2,78,194,0,6,0,1,2312,0,2,74,124,0,1,3,0,0,0,0,3,2,0,0,66,28,pdf_bad
0,5,0,3989,11,206,324,0,0,13,13,6,31,2967,122,0,17,0,0,51,5,7,1639,129,1,2,304,0,0,0,0,183,126,0,16,0,159,doc_bad
0,58,1,7117,21,512,89,0,1,33,18,7,72,3830,170,1,37,0,0,148,78,9,1728,217,1,39,41,0,1,0,0,374,491,0,14,0,228,xlsx_bad
0,0,0,3280,0,128,1,1,0,0,4,1,0,63,82,0,40,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,jpg_bad
29,0,0,308,0,67,86,0,0,1,10,21,2,87,229,0,6,0,1,2909,0,2,72,127,0,1,3,0,0,0,0,3,4,0,0,67,28,pdf_bad
29,0,0,308,0,68,86,0,0,1,10,21,2,77,225,0,6,0,1,2797,0,2,72,127,0,1,3,0,0,0,0,3,4,0,0,66,28,pdf_bad
29,0,3,816,31,99,107,0,0,6,21,30,2,255,267,3,10,0,1,3270,0,9,207,135,0,1,24,0,0,0,0,8,5,0,11,66,60,pdf_bad
0,7,0,4263,11,183,17,0,0,13,15,6,29,2667,92,0,14,0,0,44,5,9,1164,132,1,2,14,0,0,0,0,208,5216,0,12,0,163,docx_bad
0,19,1,10222,31,447,127,0,1,21,21,6,36,6317,213,1,33,0,0,374,9,13,2863,277,1,39,49,0,1,0,0,272,326,0,27,0,194,doc_bad
29,0,3,810,29,93,102,0,0,4,17,30,2,255,254,3,10,0,1,3159,0,9,202,133,0,1,21,0,0,0,0,8,5,0,8,67,61,pdf_bad
0,1,0,4437,11,117,23,0,0,13,16,6,24,3434,76,0,13,2,1,24,28,8,1171,172,1,3,17,0,0,1,0,105,99,0,17,0,156,ppt_bad
0,2,4,1907,6,122,46,0,0,14,21,38,11,451,43,4,24,0,1,25,51,11,281,30,0,1,36,0,0,0,0,135,848,0,100,0,89,xhtml_bad
29,0,0,234,0,66,84,0,0,1,11,21,2,66,162,0,5,0,1,1777,0,2,70,119,0,1,0,0,0,0,0,2,3,0,0,66,22,pdf_bad
29,0,0,308,0,68,86,0,0,1,10,21,2,87,236,0,6,0,1,2984,0,2,72,130,0,1,3,0,0,0,0,3,4,0,0,67,28,pdf_bad
0,7,0,6832,21,262,48,0,1,16,14,6,32,3453,179,0,30,0,0,160,5,7,1471,164,1,6,22,0,0,0,0,232,187,0,13,0,174,doc_bad
29,0,0,292,0,68,86,0,0,1,12,21,2,73,179,0,6,0,1,1957,0,2,72,123,0,1,3,0,0,0,0,3,4,0,0,67,28,pdf_bad
0,0,0,3280,0,126,1,1,0,0,4,1,0,63,82,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,98,4,0,6,0,35,jpg_bad
0,7,0,4264,11,180,17,0,0,13,15,6,29,2672,93,0,15,0,0,44,5,9,1166,130,1,2,14,0,0,0,0,209,4931,0,12,0,163,docx_bad
0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,7,jpg_bad
0,0,0,3280,0,125,1,1,0,0,4,1,0,63,83,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,99,4,0,6,0,35,jpg_bad
29,0,3,817,33,99,107,0,0,6,20,30,2,255,267,3,10,0,1,3269,0,9,207,135,0,1,24,0,0,0,0,8,5,0,11,66,60,pdf_bad
0,0,0,3286,0,129,1,1,0,0,4,1,0,63,80,0,41,0,1,122,0,0,1,69,0,1,0,0,0,0,0,96,4,0,6,0,35,bmp_bad
0,17,1,9043,21,417,114,0,1,16,19,6,34,6295,185,1,36,0,0,364,5,31,2744,394,1,33,34,0,1,0,0,248,1627,0,20,0,185,doc_bad
29,0,0,308,0,68,86,0,0,1,11,21,2,77,223,0,6,0,1,2776,0,2,72,128,0,1,3,0,0,0,0,3,4,0,0,67,28,pdf_bad
29,0,0,292,0,68,86,0,0,1,11,21,2,73,183,0,6,0,1,2023,0,2,72,123,0,1,3,0,0,0,0,3,4,0,0,67,28,pdf_bad
0,0,0,1952,0,30,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,44,1,1,5,0,0,0,0,4,55,0,0,0,41,pptx_bad
0,7,0,4272,11,185,17,0,0,13,14,6,29,2674,93,0,15,0,0,44,5,9,1164,126,1,2,14,0,0,0,0,211,3185,0,12,0,163,docx_bad
0,17,1,9454,31,338,126,0,1,16,21,6,36,6201,212,1,32,0,0,372,5,31,2530,472,1,18,46,0,1,0,0,252,831,0,21,0,195,doc_bad
0,0,0,1903,0,32,11,0,0,0,6,0,21,1829,19,0,2,0,0,5,0,3,817,58,1,1,5,0,0,0,0,8,48,0,0,0,57,xlsx_bad
0,17,1,8769,29,348,97,0,1,16,19,6,34,5873,190,1,35,0,0,364,5,31,2412,331,1,35,32,0,1,0,0,236,384,0,15,0,188,doc_bad
0,30,2,6933,19,254,84,0,1,27,19,7,38,3636,164,2,37,0,0,146,3,9,1603,181,1,43,36,0,2,0,0,256,344,0,8,0,188,xlsx_bad
0,0,0,4713,0,314,0,0,1,8,3,2,2,142,89,0,35,0,1,214,3,0,38,16,0,1,0,0,0,0,1,249,2,0,91,0,40,exe_bad
0,0,0,3340,0,96,4,0,0,0,4,1,0,46,62,0,29,0,2,118,0,0,2,37,0,1,0,0,0,0,0,87,3,0,4,0,27,gif_bad
0,0,0,3280,0,131,1,1,0,0,4,1,0,63,81,0,39,0,1,122,0,0,1,69,0,1,0,0,0,0,0,97,4,0,6,0,35,jpg_bad
0,7,0,4269,11,183,17,0,0,13,14,6,29,2670,91,0,15,0,0,44,5,9,1164,131,1,2,14,0,0,0,0,215,2707,0,12,0,163,docx_bad
0,0,0,3415,0,106,0,1,0,0,7,1,0,52,68,0,30,0,2,118,0,2,6,35,0,1,0,0,0,0,0,92,73,0,4,0,45,gif_bad
0,0,0,4703,0,314,0,0,1,8,3,2,2,140,89,0,36,0,1,214,3,0,38,16,0,1,0,0,0,0,1,248,2,0,89,0,40,exe_bad
0,0,0,3343,0,94,4,0,0,0,4,1,0,46,64,0,28,0,2,118,0,0,2,37,0,1,0,0,0,0,0,89,3,0,4,0,27,gif_bad
1,0,0,11,0,1,0,1,0,0,3,0,0,22,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,1,exe_bad
0,0,0,3280,0,125,1,1,0,0,4,1,0,63,84,0,42,0,1,122,0,0,1,69,0,1,0,0,0,0,0,100,4,0,6,0,35,jpg_bad
29,0,0,308,0,68,86,0,0,1,11,21,2,87,228,0,6,0,1,2893,0,2,72,128,0,1,3,0,0,0,0,3,4,0,0,67,28,pdf_bad
29,0,0,292,0,68,86,0,0,1,11,21,2,73,183,0,6,0,1,2011,0,2,72,124,0,1,3,0,0,0,0,3,4,0,0,66,28,pdf_bad
0,21,1,10069,29,463,118,0,1,16,20,6,34,6382,211,1,33,0,0,365,5,33,2799,403,1,51,38,0,1,0,0,260,744,0,21,0,194,doc_bad
29,0,0,232,0,66,71,0,0,1,9,21,2,65,124,0,5,0,1,1359,0,2,68,119,0,1,0,0,0,0,0,2,3,0,0,66,22,pdf_bad
0,0,0,1952,0,30,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,40,1,1,5,0,0,0,0,4,55,0,0,0,41,pptx_bad
0,0,0,36,0,9,0,0,0,0,5,0,2,24,11,0,0,0,0,5,0,0,16,27,0,2,0,0,0,0,0,5,0,0,0,0,10,exe_bad
0,13,0,8426,21,354,360,0,1,21,15,6,33,4878,194,0,31,0,0,177,5,7,2191,173,1,8,322,0,0,0,0,246,189,0,19,0,178,doc_bad
0,17,2,9151,21,381,106,0,1,16,19,6,34,5860,178,2,36,0,0,364,5,31,2461,269,1,52,42,0,2,0,0,234,667,0,14,0,187,doc_bad
0,0,0,2736,0,68,17,1,4,0,1,16,0,43,97,0,41,0,9,127,94,0,22,45,0,1,17,0,0,8,0,160,7,1,29,0,38,exe_bad
0,34,2,4685,29,196,76,0,1,36,18,7,52,3526,120,2,21,0,0,31,36,7,1592,181,1,34,40,0,1,0,0,201,476,0,13,0,186,xlsx_bad
29,0,0,232,0,66,71,0,0,1,10,21,2,65,129,0,5,0,1,1445,0,2,68,119,0,1,0,0,0,0,0,2,3,0,0,66,22,pdf_bad
0,15,1,10052,29,415,121,0,1,16,20,6,34,6430,208,1,30,0,0,373,5,11,2818,418,1,47,38,0,1,0,0,249,291,0,21,0,187,doc_bad
0,0,0,4713,0,311,0,0,1,8,3,2,2,142,88,0,35,0,1,214,3,0,38,16,0,1,0,0,0,0,1,247,2,0,89,0,40,exe_bad
0,15,0,9161,21,316,370,0,1,21,14,6,35,5638,191,0,31,0,1,171,17,11,2762,226,1,9,331,0,0,0,0,248,264,0,19,0,182,doc_bad
29,0,3,809,10,93,102,0,0,4,18,30,2,255,246,3,10,0,1,3058,0,9,202,134,0,1,21,0,0,0,0,8,5,0,8,67,59,pdf_bad
0,16,1,4652,29,226,78,0,1,30,21,7,52,3623,110,1,19,0,0,30,2,7,1652,196,1,25,41,0,1,0,0,105,490,0,7,0,186,xlsx_bad
29,0,3,810,27,98,102,0,0,4,18,30,2,255,248,3,10,0,1,3076,0,9,202,134,0,1,21,0,0,0,0,8,5,0,8,66,59,pdf_bad
0,0,0,3340,0,96,4,1,0,0,5,1,0,46,61,0,28,0,2,118,0,0,2,38,0,1,0,0,0,0,0,86,3,0,4,0,27,gif_bad
0,17,1,9105,21,457,114,0,1,16,18,6,36,5979,189,1,36,0,0,236,6,39,2686,253,1,53,34,0,1,0,0,259,683,0,21,0,187,doc_bad
0,7,0,10553,19,260,197,0,0,14,40,11,35,4088,186,0,34,0,2,162,4197,7,2042,164,1,3,27,0,0,0,0,997,164,0,699,0,180,doc_bad
0,0,0,3343,0,91,4,0,0,0,4,1,0,46,63,0,27,0,2,118,0,0,2,37,0,1,0,0,0,0,0,88,3,0,4,0,27,gif_bad
29,0,0,308,0,68,86,0,0,1,13,21,2,87,231,0,6,0,1,2928,0,2,72,126,0,1,3,0,0,0,0,3,4,0,0,66,28,pdf_bad
0,18,2,10059,30,405,113,0,1,16,21,6,33,6398,204,2,33,0,0,365,5,11,2788,408,1,36,37,0,1,0,0,254,286,0,23,0,193,doc_bad
0,0,0,1952,0,28,10,0,0,0,3,0,8,1683,15,0,1,0,0,5,0,3,817,42,1,1,5,0,0,0,0,4,55,0,0,0,41,ppt_bad
0,7,0,4265,11,176,17,0,0,13,15,6,29,2670,91,0,15,0,0,44,5,9,1166,126,1,2,14,0,0,0,0,209,3008,0,12,0,162,docx_bad
0,0,0,3340,0,95,4,1,0,0,4,1,0,46,61,0,28,0,2,118,0,0,2,36,0,1,0,0,0,0,0,86,3,0,4,0,26,gif_bad
0,0,0,16,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,xml_bad
0,2,4,2523,134,215,33,0,0,14,74,15,13,792,100,4,13,0,0,26,4,9,401,294,0,4,33,0,0,0,0,163,807,0,34,0,188,exe_bad
29,0,0,291,0,68,84,0,0,1,11,21,2,73,171,0,5,0,1,1875,0,2,70,123,0,1,0,0,0,0,0,2,3,0,0,66,28,pdf_bad
29,0,0,292,0,68,86,0,0,1,10,21,2,74,179,0,6,0,1,1961,0,2,72,124,0,1,3,0,0,0,0,3,4,0,0,67,28,pdf_bad
0,2,4,1899,6,122,46,0,0,14,22,38,11,450,43,4,23,0,1,25,61,11,281,33,0,1,36,0,0,0,0,146,1095,0,111,0,91,xhtml_bad
0,7,1,8184,29,322,76,0,1,15,19,5,34,4309,168,1,35,0,0,143,5,12,1595,219,1,43,24,0,1,0,0,788,170,0,9,0,189,pptx_bad
0,0,0,4712,0,311,0,0,1,8,3,2,2,140,88,0,35,0,1,214,3,0,38,16,0,1,0,0,0,0,1,247,2,0,89,0,40,exe_bad
0,0,0,3343,0,90,4,1,0,0,4,1,0,46,63,0,27,0,2,118,0,0,2,39,0,1,0,0,0,0,0,88,3,0,4,0,26,gif_bad
